Filename,FishHeight(cm),FishWidth(cm),FishDiagonal(cm),ScaleDiagonal(cm),ScaleWidth(cm),one_pixel_value,Scale Detected,Fish Detected,Circumference(cm),Area(cm),Label
20240228093056751_sardine_bad.jpeg,13,3,13,16,2,0.006756756756756757,True,True,31,20,0
20240228093418942_sardine_bad.jpeg,13,3,13,16,3,0.007494145199063232,True,True,34,25,0
20240228093433792_sardine_bad.jpeg,15,3,16,16,3,0.007729468599033816,True,True,38,32,0
20240228093849433_sardine_bad.jpeg,13,3,14,16,2,0.007854688267059401,True,True,33,25,0
20240228093913639_sardine_bad.jpeg,14,3,15,16,2,0.007797270955165692,True,True,36,29,0
20240228094131503_sardine_bad.jpeg,14,2,14,16,3,0.007020623080298377,True,True,35,27,0
20240228094227380_sardine_bad.jpeg,13,3,13,16,3,0.007487131492746842,True,True,33,23,0
20240228094440341_sardine_bad.jpeg,12,4,13,16,3,0.008016032064128256,True,True,31,23,0
20240228094719503_sardine_bad.jpeg,14,3,14,16,2,0.006725514922236234,True,True,35,27,0
20240228094733603_sardine_bad.jpeg,14,2,14,16,2,0.007165248544558889,True,True,34,25,0
20240228094959722_sardine_bad.jpeg,12,4,13,16,2,0.007322654462242563,True,True,31,21,0
20240229104155308_sardine_bad.jpeg,13,3,14,16,1,0.006834686031610423,True,True,33,24,0
20240229104805010_sardine_bad.jpeg,12,5,13,16,2,0.0074005550416281225,True,True,32,20,0
20240229105341401_sardine_bad.jpeg,12,2,12,16,2,0.006802721088435374,True,True,30,21,0
20240229105355499_sardine_bad.jpeg,15,4,16,16,2,0.006296733569460842,True,True,38,30,0
20240229105404047_sardine_bad.jpeg,14,3,14,16,2,0.006688963210702341,True,True,34,25,0
20240229105420017_sardine_bad.jpeg,13,3,13,16,2,0.007322654462242563,True,True,32,22,0
20240229105435267_sardine_bad.jpeg,14,4,14,16,2,0.006858122588941277,True,True,35,27,0
20240229105445956_sardine_bad.jpeg,13,3,13,16,1,0.006736842105263158,True,True,33,24,0
20240229105501346_sardine_bad.jpeg,14,3,14,16,2,0.0063066614111154905,True,True,36,27,0
20240229105515833_sardine_bad.jpeg,15,4,15,16,3,0.006776789495976281,True,True,37,28,0
20240229105524402_sardine_bad.jpeg,14,3,14,16,2,0.0070577856197618,True,True,34,25,0
20240229105536666_sardine_bad.jpeg,13,2,14,16,2,0.006498781478472786,True,True,33,24,0
20240229105549035_sardine_bad.jpeg,13,2,14,16,2,0.006683375104427736,True,True,34,24,0
20240229105602184_sardine_bad.jpeg,14,3,15,16,2,0.006044578768417076,True,True,36,28,0
20240229105611800_sardine_bad.jpeg,13,5,14,16,2,0.006702974444909929,True,True,34,24,0
20240229105624740_sardine_bad.jpeg,13,2,13,16,2,0.007133303611234953,True,True,33,25,0
20240229105709469_sardine_bad.jpeg,14,3,14,16,1,0.006658343736995423,True,True,34,27,0
20240229105721115_sardine_bad.jpeg,14,3,14,16,2,0.00730260155180283,True,True,36,31,0
20240229105733255_sardine_bad.jpeg,15,5,15,16,1,0.00784698381559588,True,True,37,29,0
20240229105800449_sardine_bad.jpeg,13,4,14,16,4,0.006734006734006734,True,True,34,26,0
20240312132747042_sardine_bad.jpeg,16,4,16,16,3,0.008113590263691683,True,True,39,37,0
20240312132747486_sardine_bad.jpeg,16,4,16,16,3,0.008113590263691683,True,True,39,37,0
20240312132826637_sardine_bad.jpeg,15,3,16,16,2,0.009603841536614645,True,True,39,35,0
20240313102943681_sardine_bad.jpeg,15,3,16,16,1,0.007390300230946882,True,True,39,31,0
20240313103001529_sardine_bad.jpeg,15,2,15,16,1,0.006920415224913495,True,True,35,30,0
20240313103016722_sardine_bad.jpeg,15,3,15,16,1,0.0068906115417743325,True,True,37,29,0
20240313103036000_sardine_bad.jpeg,13,2,14,16,2,0.006782534972445952,True,True,32,25,0
20240313103044462_sardine_bad.jpeg,14,2,14,16,3,0.007428040854224698,True,True,35,25,0
20240313103053686_sardine_bad.jpeg,14,3,15,16,3,0.007823960880195598,True,True,35,26,0
20240313103102165_sardine_bad.jpeg,14,3,15,16,4,0.006938421509106678,True,True,35,27,0
20240313103111280_sardine_bad.jpeg,14,3,14,16,2,0.007197480881691408,True,True,35,26,0
20240313103119168_sardine_bad.jpeg,13,4,13,16,2,0.007778317938745746,True,True,31,24,0
20240313103137382_sardine_bad.jpeg,15,3,15,16,2,0.0078010726474890294,True,True,35,26,0
20240313103159911_sardine_bad.jpeg,14,5,15,16,2,0.007722007722007722,True,True,36,25,0
20240313103208316_sardine_bad.jpeg,15,3,15,16,2,0.007692307692307693,True,True,36,27,0
20240313103242512_sardine_bad.jpeg,14,4,15,16,1,0.0074487895716946,True,True,36,28,0
20240313103256962_sardine_bad.jpeg,13,3,14,16,2,0.008519701810436636,True,True,33,28,0
20240313103304248_sardine_bad.jpeg,15,4,16,16,2,0.008333333333333333,True,True,38,30,0
20240313103315390_sardine_bad.jpeg,14,3,14,16,1,0.009428403064230996,True,True,33,28,0
20240313103731146_sardine_bad.jpeg,13,3,14,16,2,0.00851063829787234,True,True,33,25,0
20240313103811403_sardine_bad.jpeg,14,3,14,16,1,0.0075046904315197,True,True,35,25,0
20240313103840755_sardine_bad.jpeg,13,3,14,16,1,0.007036059806508356,True,True,32,23,0
20240313103850440_sardine_bad.jpeg,13,2,13,16,1,0.006765327695560253,True,True,33,22,0
20240313103859895_sardine_bad.jpeg,14,3,15,16,2,0.007282658170232135,True,True,34,30,0
20240313103908496_sardine_bad.jpeg,15,3,15,16,1,0.007487131492746842,True,True,37,28,0
20240313103917749_sardine_bad.jpeg,14,3,15,16,3,0.0072562358276643995,True,True,36,27,0
20240313103926115_sardine_bad.jpeg,14,2,14,16,2,0.00700218818380744,True,True,34,28,0
20240313103935110_sardine_bad.jpeg,13,2,13,16,2,0.006929406669553919,True,True,32,21,0
20240313103948178_sardine_bad.jpeg,12,2,12,16,1,0.007774538386783284,True,True,30,22,0
20240313104001935_sardine_bad.jpeg,13,4,14,16,1,0.007820136852394917,True,True,33,25,0
20240313104124965_sardine_bad.jpeg,13,4,14,16,2,0.007462686567164179,True,True,34,28,0
20240319091732945_sardine_bad.jpeg,14,4,14,16,4,0.008381351492928235,True,True,34,30,0
20240319094126045_sardine_bad.jpeg,12,4,13,16,4,0.007095343680709534,True,True,32,24,0
20240319094438916_sardine_bad.jpeg,14,3,15,16,1,0.0074418604651162795,True,True,34,21,0
20240319094448909_sardine_bad.jpeg,14,2,14,16,1,0.007582938388625593,True,True,34,25,0
20240319094524101_sardine_bad.jpeg,12,3,13,16,1,0.006831767719897523,True,True,31,23,0
20240319094545436_sardine_bad.jpeg,13,2,13,16,1,0.0075294117647058826,True,True,31,24,0
20240319094737829_sardine_bad.jpeg,14,4,15,16,2,0.0072992700729927005,True,True,36,26,0
20240319094804317_sardine_bad.jpeg,13,2,13,16,1,0.007107952021323856,True,True,33,22,0
20240319094823984_sardine_bad.jpeg,14,3,14,16,1,0.007820136852394917,True,True,34,23,0
20240319094835108_sardine_bad.jpeg,14,3,14,16,1,0.008048289738430584,True,True,35,24,0
20240319095255075_sardine_bad.jpeg,15,4,16,16,2,0.007608178792201617,True,True,39,31,0
20240319095513667_sardine_bad.jpeg,12,2,12,16,2,0.007518796992481203,True,True,29,22,0
20240319095751163_sardine_bad.jpeg,14,3,14,16,1,0.006697362913352867,True,True,36,27,0
20240319095925636_sardine_bad.jpeg,13,3,14,16,1,0.008008008008008008,True,True,33,26,0
20240319095935585_sardine_bad.jpeg,14,3,15,16,1,0.008316008316008316,True,True,35,28,0
20240319100006957_sardine_bad.jpeg,12,3,12,16,1,0.0074418604651162795,True,True,30,25,0
20240319100017811_sardine_bad.jpeg,14,4,14,16,1,0.0076263107721639654,True,True,35,28,0
20240319100138525_sardine_bad.jpeg,14,4,15,16,1,0.007699711260827719,True,True,37,27,0
20240320100759422_sardine_bad.jpeg,14,3,14,16,1,0.006794055201698514,True,True,35,27,0
20240320100807234_sardine_bad.jpeg,13,2,13,16,3,0.007178106774338268,True,True,32,25,0
20240320100817347_sardine_bad.jpeg,12,2,12,16,1,0.006773920406435224,True,True,30,20,0
20240320100828231_sardine_bad.jpeg,11,2,12,16,1,0.007380073800738007,True,True,28,19,0
20240320100835944_sardine_bad.jpeg,12,5,14,16,1,0.007326007326007326,True,True,33,18,0
20240320100848498_sardine_bad.jpeg,11,3,12,16,2,0.007434944237918215,True,True,29,19,0
20240320100922585_sardine_bad.jpeg,13,3,13,16,3,0.006137322593018795,True,True,32,21,0
20240320100938071_sardine_bad.jpeg,12,3,13,16,1,0.006336633663366337,True,True,31,21,0
20240323094750923_sardine_bad.jpeg,14,3,15,16,1,0.0078010726474890294,True,True,36,34,0
20240323094802002_sardine_bad.jpeg,15,3,16,16,2,0.007051564565888057,True,True,40,38,0
20240326092137601_sardine_bad.jpeg,14,2,14,16,1,0.006341656757827983,True,True,35,26,0
20240326092147159_sardine_bad.jpeg,12,2,12,16,2,0.0067882901994060245,True,True,30,22,0
20240326092209335_sardine_bad.jpeg,12,4,13,16,1,0.007666506947771922,True,True,32,27,0
20240326092220708_sardine_bad.jpeg,14,4,15,16,1,0.006776789495976281,True,True,36,29,0
20240326092232221_sardine_bad.jpeg,13,4,14,16,3,0.007718282682103232,True,True,34,27,0
20240326092241425_sardine_bad.jpeg,12,3,13,16,3,0.007540056550424128,True,True,31,26,0
20240326092254184_sardine_bad.jpeg,14,4,15,16,3,0.007575757575757576,True,True,36,30,0
20240326092304803_sardine_bad.jpeg,13,3,14,16,3,0.0071301247771836,True,True,33,29,0
20240326092327325_sardine_bad.jpeg,13,3,13,16,2,0.00815494393476045,True,True,33,28,0
20240326092339271_sardine_bad.jpeg,13,5,14,16,3,0.007928642220019821,True,True,34,29,0
20240326092354980_sardine_bad.jpeg,14,3,14,16,3,0.008076728924785462,True,True,34,30,0
20240326092407436_sardine_bad.jpeg,14,2,15,16,2,0.008260196179659268,True,True,35,29,0
20240326092432204_sardine_bad.jpeg,14,2,14,16,1,0.0068846815834767644,True,True,34,26,0
20240326092449963_sardine_bad.jpeg,14,2,14,16,2,0.007289293849658315,True,True,34,25,0
20240326092509892_sardine_bad.jpeg,14,3,15,16,1,0.007928642220019821,True,True,35,28,0
20240326092510153_sardine_bad.jpeg,14,3,15,16,1,0.007928642220019821,True,True,35,28,0
20240326092518566_sardine_bad.jpeg,14,3,14,16,2,0.00808489135927236,True,True,33,26,0
20240326092529102_sardine_bad.jpeg,13,2,14,16,2,0.0074801309022907905,True,True,32,26,0
20240326092544341_sardine_bad.jpeg,14,3,15,16,1,0.00808080808080808,True,True,35,28,0
20240326092557728_sardine_bad.jpeg,12,3,12,16,1,0.007469654528478058,True,True,32,21,0
20240326092735929_sardine_bad.jpeg,13,2,14,16,3,0.007543611504007544,True,True,33,24,0
20240326092745536_sardine_bad.jpeg,12,2,12,16,2,0.006568144499178982,True,True,29,21,0
20240326092817061_sardine_bad.jpeg,14,2,14,16,1,0.007774538386783284,True,True,35,25,0
20240326092826696_sardine_bad.jpeg,13,2,13,16,1,0.007339449541284404,True,True,31,25,0
20240326092836219_sardine_bad.jpeg,11,2,12,16,1,0.007497656982193065,True,True,28,21,0
20240326092846925_sardine_bad.jpeg,13,3,13,16,1,0.007816316560820713,True,True,31,22,0
20240326092918325_sardine_bad.jpeg,12,4,13,16,1,0.007608178792201617,True,True,32,23,0
20240326092946231_sardine_bad.jpeg,14,3,15,16,2,0.0072007200720072,True,True,36,27,0
20240326093053520_sardine_bad.jpeg,12,3,13,16,2,0.0064856100526955816,True,True,29,22,0
20240326093127222_sardine_bad.jpeg,14,3,15,16,2,0.006762468300929839,True,True,35,27,0
20240326093137113_sardine_bad.jpeg,14,3,14,16,2,0.006941431670281995,True,True,33,24,0
20240326093300690_sardine_bad.jpeg,13,3,14,16,1,0.006917423259835711,True,True,33,27,0
20240326093314013_sardine_bad.jpeg,14,3,15,16,2,0.006799830004249894,True,True,36,27,0
20240326093325715_sardine_bad.jpeg,15,3,15,16,1,0.007309273640931932,True,True,37,28,0
20240326093337703_sardine_bad.jpeg,14,2,14,16,2,0.007633587786259542,True,True,34,26,0
20240326093402575_sardine_bad.jpeg,14,3,15,16,1,0.0068143100511073255,True,True,35,29,0
20240326093414906_sardine_bad.jpeg,15,4,16,16,3,0.0074142724745134385,True,True,37,30,0
20240326093423819_sardine_bad.jpeg,16,3,17,16,2,0.007424593967517401,True,True,42,39,0
20240326093432432_sardine_bad.jpeg,16,3,16,16,3,0.007194244604316547,True,True,38,39,0
20240326093444287_sardine_bad.jpeg,14,4,14,16,2,0.006893580353295993,True,True,34,29,0
20240208110604119_sardine_good.jpeg,18,3,19,16,1,0.008611410118406888,True,True,45,45,1
20240208110613710_sardine_good.jpeg,15,3,15,16,1,0.00784313725490196,True,True,37,29,1
20240208110622902_sardine_good.jpeg,20,4,21,16,2,0.009096077316657191,True,True,50,55,1
20240208110630401_sardine_good.jpeg,19,4,20,16,2,0.00862533692722372,True,True,46,54,1
20240208110639602_sardine_good.jpeg,18,4,19,16,1,0.008273009307135471,True,True,45,47,1
20240208110647392_sardine_good.jpeg,21,4,22,16,2,0.008506113769271665,True,True,51,56,1
20240208110700262_sardine_good.jpeg,19,3,19,16,1,0.008888888888888889,True,True,45,47,1
20240208110708851_sardine_good.jpeg,19,3,19,16,1,0.007909045971329708,True,True,48,44,1
20240208110716169_sardine_good.jpeg,17,5,18,16,2,0.008796041781198461,True,True,41,42,1
20240208110722558_sardine_good.jpeg,18,4,18,16,2,0.008695652173913044,True,True,46,45,1
20240208110730213_sardine_good.jpeg,18,3,18,16,1,0.009253903990746095,True,True,44,46,1
20240208110739373_sardine_good.jpeg,19,4,20,16,1,0.008898776418242492,True,True,47,47,1
20240208110749674_sardine_good.jpeg,19,3,19,16,1,0.009019165727170236,True,True,48,47,1
20240208110756704_sardine_good.jpeg,19,4,19,16,1,0.009169054441260744,True,True,47,45,1
20240208110805621_sardine_good.jpeg,17,3,17,16,1,0.009340338587273789,True,True,40,39,1
20240208112806668_sardine_good.jpeg,18,3,19,16,2,0.007897334649555774,True,True,44,47,1
20240208112814105_sardine_good.jpeg,19,4,20,16,3,0.00851063829787234,True,True,48,47,1
20240208112824610_sardine_good.jpeg,21,4,21,16,2,0.008285862247540134,True,True,51,50,1
20240208112832356_sardine_good.jpeg,19,4,19,16,3,0.00887409872434831,True,True,46,52,1
20240208112839669_sardine_good.jpeg,20,5,20,16,3,0.008171603677221655,True,True,48,49,1
20240208112849008_sardine_good.jpeg,19,4,19,16,2,0.008913649025069638,True,True,46,50,1
20240208112857995_sardine_good.jpeg,20,4,21,16,3,0.009024252679075015,True,True,51,54,1
20240208112905194_sardine_good.jpeg,18,3,19,16,3,0.008456659619450317,True,True,44,48,1
20240208112912159_sardine_good.jpeg,18,4,18,16,2,0.00877674163466813,True,True,45,45,1
20240208112919694_sardine_good.jpeg,16,3,16,16,3,0.007778317938745746,True,True,41,40,1
20240208112931336_sardine_good.jpeg,19,4,19,16,1,0.008565310492505354,True,True,45,48,1
20240208112943894_sardine_good.jpeg,19,4,19,16,2,0.008849557522123894,True,True,47,43,1
20240208112957214_sardine_good.jpeg,17,3,18,16,2,0.00864397622906537,True,True,43,42,1
20240208113013303_sardine_good.jpeg,18,5,19,16,1,0.007349563619660083,True,True,46,41,1
20240213114729506_sardine_good.jpeg,15,3,15,16,2,0.006881720430107527,True,True,38,31,1
20240213115920693_sardine_good.jpeg,20,3,20,16,2,0.008830022075055188,True,True,49,52,1
20240213115928524_sardine_good.jpeg,20,6,21,16,2,0.009307737056428156,True,True,51,55,1
20240213115938035_sardine_good.jpeg,19,5,20,16,2,0.008506113769271665,True,True,51,53,1
20240213115949041_sardine_good.jpeg,21,5,22,16,1,0.008620689655172414,True,True,51,54,1
20240213115957828_sardine_good.jpeg,18,3,18,16,2,0.008447729672650475,True,True,42,46,1
20240213120006672_sardine_good.jpeg,17,4,18,16,2,0.008988764044943821,True,True,44,48,1
20240213120017035_sardine_good.jpeg,19,4,19,16,2,0.008277289187790998,True,True,46,53,1
20240213120027825_sardine_good.jpeg,19,3,19,16,2,0.00837257980115123,True,True,46,47,1
20240213120039042_sardine_good.jpeg,18,6,19,16,2,0.008501594048884165,True,True,46,44,1
20240213120059855_sardine_good.jpeg,20,4,20,16,1,0.007897334649555774,True,True,49,54,1
20240213120105851_sardine_good.jpeg,20,4,20,16,2,0.008869179600886918,True,True,50,51,1
20240213120113319_sardine_good.jpeg,19,4,19,16,3,0.008943543879262158,True,True,46,51,1
20240213120121316_sardine_good.jpeg,21,4,22,16,2,0.009080590238365494,True,True,54,56,1
20240213120130245_sardine_good.jpeg,17,3,18,16,2,0.0088008800880088,True,True,43,43,1
20240213120138121_sardine_good.jpeg,18,5,19,16,2,0.009450679267572357,True,True,47,43,1
20240213120146030_sardine_good.jpeg,18,3,18,16,2,0.008815426997245178,True,True,43,45,1
20240213120156208_sardine_good.jpeg,18,5,19,16,3,0.009003939223410242,True,True,46,46,1
20240213120207899_sardine_good.jpeg,20,4,20,16,2,0.009650180940892641,True,True,49,50,1
20240213120215722_sardine_good.jpeg,18,3,18,16,2,0.008844665561083471,True,True,43,44,1
20240213120226314_sardine_good.jpeg,18,4,18,16,2,0.008918617614269788,True,True,43,47,1
20240213120238031_sardine_good.jpeg,20,6,21,16,3,0.009116809116809116,True,True,50,51,1
20240213120303122_sardine_good.jpeg,19,5,20,16,1,0.007897334649555774,True,True,48,45,1
20240213120309888_sardine_good.jpeg,18,3,18,16,2,0.008958566629339306,True,True,44,45,1
20240213120321219_sardine_good.jpeg,19,4,19,16,3,0.008488063660477453,True,True,49,46,1
20240213120329303_sardine_good.jpeg,17,3,18,16,2,0.009726443768996961,True,True,43,47,1
20240213120337903_sardine_good.jpeg,21,5,21,16,3,0.00966183574879227,True,True,52,55,1
20240213120345706_sardine_good.jpeg,19,3,19,16,2,0.009302325581395349,True,True,45,50,1
20240213120357383_sardine_good.jpeg,18,5,18,16,3,0.009216589861751152,True,True,45,45,1
20240213120406488_sardine_good.jpeg,18,4,19,16,2,0.0093841642228739,True,True,45,42,1
20240213120417742_sardine_good.jpeg,19,5,20,16,3,0.009085746734809767,True,True,48,47,1
20240213120427823_sardine_good.jpeg,16,3,17,16,2,0.00872885979268958,True,True,43,38,1
20240213120445846_sardine_good.jpeg,19,4,19,16,2,0.008303061754021795,True,True,47,45,1
20240215105527082_sardine_good.jpeg,18,5,18,16,2,0.00824317362184441,True,True,45,42,1
20240215105537098_sardine_good.jpeg,17,4,18,16,1,0.008908685968819599,True,True,42,46,1
20240215105545325_sardine_good.jpeg,17,4,17,16,2,0.00842548709847288,True,True,42,39,1
20240215105552988_sardine_good.jpeg,15,3,16,16,2,0.008264462809917356,True,True,38,37,1
20240215105602606_sardine_good.jpeg,18,3,18,16,2,0.008483563096500531,True,True,44,39,1
20240215105610508_sardine_good.jpeg,16,5,17,16,2,0.008820286659316428,True,True,39,37,1
20240215105630177_sardine_good.jpeg,18,3,18,16,2,0.007905138339920948,True,True,45,43,1
20240215105639500_sardine_good.jpeg,17,3,17,16,2,0.008121827411167513,True,True,40,38,1
20240215105648022_sardine_good.jpeg,21,4,21,16,3,0.008978675645342313,True,True,52,56,1
20240215105704448_sardine_good.jpeg,19,4,20,16,3,0.008903728436282694,True,True,47,54,1
20240215105706476_sardine_good.jpeg,19,4,20,16,3,0.008903728436282694,True,True,47,54,1
20240215105713879_sardine_good.jpeg,15,4,16,16,2,0.007082779991146525,True,True,39,36,1
20240215105721374_sardine_good.jpeg,16,4,16,16,2,0.00772573635924674,True,True,39,39,1
20240215105730718_sardine_good.jpeg,19,3,19,16,2,0.008849557522123894,True,True,44,50,1
20240215105737585_sardine_good.jpeg,18,3,19,16,1,0.00872885979268958,True,True,45,45,1
20240215105747505_sardine_good.jpeg,18,3,19,16,3,0.009433962264150943,True,True,45,49,1
20240215105755008_sardine_good.jpeg,21,3,21,16,1,0.009345794392523364,True,True,51,53,1
20240215105811124_sardine_good.jpeg,17,5,18,16,2,0.009378663540445486,True,True,44,48,1
20240215105818842_sardine_good.jpeg,18,5,19,16,2,0.00866738894907909,True,True,45,43,1
20240215105829630_sardine_good.jpeg,20,3,21,16,1,0.009540846750149075,True,True,51,53,1
20240215105842057_sardine_good.jpeg,18,3,18,16,2,0.00851063829787234,True,True,43,44,1
20240215105851081_sardine_good.jpeg,17,3,18,16,2,0.008285862247540134,True,True,43,42,1
20240215105859882_sardine_good.jpeg,15,3,16,16,1,0.007816316560820713,True,True,38,39,1
20240215105907544_sardine_good.jpeg,17,3,17,16,2,0.008416622830089426,True,True,43,39,1
20240215105915691_sardine_good.jpeg,16,3,16,16,2,0.008403361344537815,True,True,40,37,1
20240215105923321_sardine_good.jpeg,22,4,22,16,2,0.009696969696969697,True,True,53,72,1
20240215105933742_sardine_good.jpeg,22,5,23,16,2,0.009014084507042254,True,True,53,61,1
